real,predict,a,b,c,d
0.0,0.0,a1,b18,c7,d3
0.0,0.0,a1,b18,c7,d10
0.0,0.0,a1,b18,c7,d6
0.0,0.0,a1,b18,c7,d7
0.0,0.0,a1,b18,c7,d2
0.0,0.0,a1,b18,c7,d8
0.0,0.0,a1,b18,c8,d1
0.0,0.0,a1,b18,c8,d4
0.0,0.0,a1,b18,c8,d9
0.0,0.0,a1,b18,c8,d5
0.0,0.0,a1,b18,c8,d3
0.0,0.0,a1,b18,c8,d10
0.0,0.0,a1,b18,c8,d6
0.0,0.0,a1,b18,c8,d7
0.0,0.0,a1,b18,c8,d2
0.0,0.0,a1,b18,c8,d8
0.0,0.0,a1,b18,c9,d1
0.0,0.0,a1,b18,c9,d4
0.0,0.0,a1,b18,c9,d9
0.0,0.0,a1,b18,c9,d5
0.0,0.0,a1,b18,c9,d3
0.0,0.0,a1,b18,c9,d10
0.0,0.0,a1,b18,c9,d6
0.0,0.0,a1,b18,c9,d7
0.0,0.0,a1,b18,c9,d2
0.0,0.0,a1,b18,c9,d8
0.0,0.0,a1,b18,c4,d1
0.0,0.0,a1,b18,c4,d4
0.0,0.0,a1,b18,c4,d9
0.0,0.0,a1,b18,c4,d5
0.0,0.0,a1,b18,c4,d3
0.0,0.0,a1,b18,c4,d10
0.0,0.0,a1,b18,c4,d6
0.0,0.0,a1,b18,c4,d7
0.0,0.0,a1,b18,c4,d2
0.0,0.0,a1,b18,c4,d8
9.202276500242846,10.0175,a1,b18,c2,d1
9.156618551785359,10.015,a1,b18,c2,d4
0.0,0.0,a1,b18,c2,d9
21.65286626244981,18.665,a1,b18,c2,d5
8.689121143570889,10.0475,a1,b18,c2,d3
5.0166919987578,5.0,a1,b18,c2,d10
20.826836441136372,18.57,a1,b18,c2,d6
7.7207698611265885,7.549999999999999,a1,b18,c2,d7
-0.0,19.0,a1,b18,c2,d2
7.0458112889074815,6.8575,a1,b18,c2,d8
0.0,0.0,a1,b18,c10,d1
0.0,0.0,a1,b18,c10,d4
0.0,0.0,a1,b18,c10,d9
0.0,0.0,a1,b18,c10,d5
0.0,0.0,a1,b18,c10,d3
0.0,0.0,a1,b18,c10,d10
0.0,0.0,a1,b18,c10,d6
0.0,0.0,a1,b18,c10,d7
0.0,0.0,a1,b18,c10,d2
0.0,0.0,a1,b18,c10,d8
288.10664653402364,373.2125,a1,b19,c5,d1
546.7820011506142,379.295,a1,b19,c5,d4
0.0,0.0,a1,b19,c5,d9
133.61059839307327,147.8175,a1,b19,c5,d5
280.209673630956,377.08,a1,b19,c5,d3
93.10850934407915,86.0,a1,b19,c5,d10
155.0016996901552,145.6625,a1,b19,c5,d6
364.6278902985485,375.4825,a1,b19,c5,d7
-0.0,146.0,a1,b19,c5,d2
202.6834348358764,234.175,a1,b19,c5,d8
1.8222926291329509,1.95,a1,b19,c6,d1
1.6566487082976995,1.9575,a1,b19,c6,d4
0.0,0.0,a1,b19,c6,d9
4.246243950020664,3.96,a1,b19,c6,d5
1.7557012669691594,1.955,a1,b19,c6,d3
1.04981957432748,1.0,a1,b19,c6,d10
3.317649997596598,3.9350000000000014,a1,b19,c6,d6
2.045264883537583,1.84,a1,b19,c6,d7
-0.0,4.0,a1,b19,c6,d2
1.9428318194606875,1.8525,a1,b19,c6,d8
481.3967945064247,533.0,a1,b19,c1,d1
454.75169757749313,531.0,a1,b19,c1,d4
0.0,0.0,a1,b19,c1,d9
1568.8023279015265,1170.0,a1,b19,c1,d5
682.6754352240813,530.0,a1,b19,c1,d3
576.4141327285893,467.0,a1,b19,c1,d10
1343.7709759651268,1167.0,a1,b19,c1,d6
595.1205632088918,521.0,a1,b19,c1,d7
-0.0,1164.0,a1,b19,c1,d2
417.54926007489394,436.0,a1,b19,c1,d8
7.192312281751428,9.97,a1,b19,c3,d1
12.00871622383137,10.005,a1,b19,c3,d4
0.0,0.0,a1,b19,c3,d9
37.38678012154896,36.585,a1,b19,c3,d5
8.962831107150912,10.07,a1,b19,c3,d3
21.71711604275528,20.0,a1,b19,c3,d10
43.073105741185465,36.2625,a1,b19,c3,d6
5.613565097168139,4.7125,a1,b19,c3,d7
-0.0,36.0,a1,b19,c3,d2
3.9928169939374185,4.41,a1,b19,c3,d8
1.811386899081892,2.275,a1,b19,c7,d1
2.2119694681635917,2.27,a1,b19,c7,d4
0.0,0.0,a1,b19,c7,d9
2.161423663041922,2.8675,a1,b19,c7,d5
2.0192834852466897,2.2724999999999995,a1,b19,c7,d3
2.0229483402764292,2.0,a1,b19,c7,d10
2.879639078269169,2.8675,a1,b19,c7,d6
2.1646280434539,2.2425,a1,b19,c7,d7
-0.0,3.0,a1,b19,c7,d2
1.1881012414241792,1.2425,a1,b19,c7,d8
40.07893383614875,54.455,a1,b19,c8,d1
50.25848830184054,55.1425,a1,b19,c8,d4
0.0,0.0,a1,b19,c8,d9
99.85520130577845,92.52,a1,b19,c8,d5
50.733078665119535,54.6425,a1,b19,c8,d3
90.52257992780285,78.0,a1,b19,c8,d10
82.84120645133221,92.3175,a1,b19,c8,d6
64.03843852124271,52.605,a1,b19,c8,d7
-0.0,93.0,a1,b19,c8,d2
44.802093027330415,36.895,a1,b19,c8,d8
1.4323595127952402,1.0025,a1,b19,c9,d1
1.1041675033370757,1.0074999999999998,a1,b19,c9,d4
0.0,0.0,a1,b19,c9,d9
1.1636850337578553,1.37,a1,b19,c9,d5
1.114080214830143,1.0,a1,b19,c9,d3
1.0529686780760652,1.0,a1,b19,c9,d10
1.6576497177342466,1.3625000000000005,a1,b19,c9,d6
1.022693325368005,1.015,a1,b19,c9,d7
-0.0,1.0,a1,b19,c9,d2
1.001088228729816,0.9975,a1,b19,c9,d8
657.7075941828816,633.7775,a1,b19,c4,d1
532.5007322740271,621.63,a1,b19,c4,d4
0.0,0.0,a1,b19,c4,d9
996.7810781185593,987.5075,a1,b19,c4,d5
603.9850869167044,626.6525,a1,b19,c4,d3
399.56200052214666,329.0,a1,b19,c4,d10
1264.616738743457,987.185,a1,b19,c4,d6
710.1256252870346,590.0625,a1,b19,c4,d7
-0.0,987.0,a1,b19,c4,d2
547.2261187732098,523.61,a1,b19,c4,d8
108.81432584945769,178.735,a1,b19,c2,d1
159.23763366794776,180.33,a1,b19,c2,d4
0.0,0.0,a1,b19,c2,d9
1096.9769985601497,984.915,a1,b19,c2,d5
180.54578318390045,180.105,a1,b19,c2,d3
577.9205614214237,564.0,a1,b19,c2,d10
815.3688438303009,982.4375,a1,b19,c2,d6
88.32855639385714,99.33,a1,b19,c2,d7
-0.0,999.0,a1,b19,c2,d2
81.41269422141158,93.7525,a1,b19,c2,d8
0.0,0.0,a1,b19,c10,d1
0.0,0.0,a1,b19,c10,d4
0.0,0.0,a1,b19,c10,d9
0.0,0.0,a1,b19,c10,d5
0.0,0.0,a1,b19,c10,d3
0.0,0.0,a1,b19,c10,d10
0.0,0.0,a1,b19,c10,d6
0.0,0.0,a1,b19,c10,d7
0.0,0.0,a1,b19,c10,d2
0.0,0.0,a1,b19,c10,d8
9.929709950158124,7.7,a1,b6,c5,d1
8.867011130364938,7.7325,a1,b6,c5,d4
0.0,0.0,a1,b6,c5,d9
2.930121454305604,2.5175,a1,b6,c5,d5
7.749883752790427,7.7625,a1,b6,c5,d3
2.265786169158712,2.0,a1,b6,c5,d10
2.9985009389615693,2.52,a1,b6,c5,d6
7.601447650703719,7.7425,a1,b6,c5,d7
-0.0,2.0,a1,b6,c5,d2
9.244545735062449,7.5775,a1,b6,c5,d8
20.013404758842725,20.485,a1,b6,c6,d1
18.60167286150396,20.695,a1,b6,c6,d4
0.0,0.0,a1,b6,c6,d9
3.2010887194041495,3.3550000000000004,a1,b6,c6,d5
24.970365127625623,20.3575,a1,b6,c6,d3
3.1154416573632013,3.0,a1,b6,c6,d10
3.3833302330278485,3.325,a1,b6,c6,d6
22.09844981973573,20.5925,a1,b6,c6,d7
-0.0,3.0,a1,b6,c6,d2
21.864225027907892,20.5575,a1,b6,c6,d8
825.2466413156111,950.0,a1,b6,c1,d1
894.8396871358376,939.0,a1,b6,c1,d4
0.0,0.0,a1,b6,c1,d9
457.5237686280709,470.0,a1,b6,c1,d5
974.4134423064844,937.0,a1,b6,c1,d3
201.809571452804,216.0,a1,b6,c1,d10
468.55085416632414,473.0,a1,b6,c1,d6
851.8931864600966,827.0,a1,b6,c1,d7
-0.0,470.0,a1,b6,c1,d2
625.8364554875558,680.0,a1,b6,c1,d8
5.919849053136787,6.5600000000000005,a1,b6,c3,d1
6.152753986304913,6.5600000000000005,a1,b6,c3,d4
0.0,0.0,a1,b6,c3,d9
6.8532240611002635,7.3400000000000025,a1,b6,c3,d5
6.416482117003027,6.5725,a1,b6,c3,d3
2.1598886377017674,2.0,a1,b6,c3,d10
7.8547005334064925,7.290000000000001,a1,b6,c3,d6
1.6053777782165903,1.615,a1,b6,c3,d7
-0.0,7.0,a1,b6,c3,d2
1.3780929286558716,1.62,a1,b6,c3,d8
2.2016325561591086,2.0725,a1,b6,c7,d1
1.67911291136027,2.0875,a1,b6,c7,d4
0.0,0.0,a1,b6,c7,d9
1.0823448316692357,1.36,a1,b6,c7,d5
2.127322102134532,2.0775,a1,b6,c7,d3
0.8176214173048189,1.0,a1,b6,c7,d10
1.2831719605995415,1.35,a1,b6,c7,d6
2.759522429716589,2.2525,a1,b6,c7,d7
-0.0,1.0,a1,b6,c7,d2
2.2270940528155267,2.28,a1,b6,c7,d8
1.52540975077259,1.78,a1,b6,c8,d1
2.0022347232893627,1.7575,a1,b6,c8,d4
0.0,0.0,a1,b6,c8,d9
1.3165126845144126,1.2475,a1,b6,c8,d5
1.8733351776188791,1.765,a1,b6,c8,d3
1.1518884341731548,1.0,a1,b6,c8,d10
1.2925475112917213,1.24,a1,b6,c8,d6
1.3223817541807994,1.385,a1,b6,c8,d7
-0.0,1.0,a1,b6,c8,d2
0.9118351753951902,0.925,a1,b6,c8,d8
0.0,0.0,a1,b6,c9,d1
0.0,0.0,a1,b6,c9,d4
0.0,0.0,a1,b6,c9,d9
0.0,0.0,a1,b6,c9,d5
0.0,0.0,a1,b6,c9,d3
0.0,0.0,a1,b6,c9,d10
0.0,0.0,a1,b6,c9,d6
0.0,0.0,a1,b6,c9,d7
0.0,0.0,a1,b6,c9,d2
0.0,0.0,a1,b6,c9,d8
34.275964834197076,35.295,a1,b6,c4,d1
34.91525583452949,35.0375,a1,b6,c4,d4
0.0,0.0,a1,b6,c4,d9
241.42258932185035,301.5175,a1,b6,c4,d5
32.72738439181239,35.4525,a1,b6,c4,d3
122.15601349042637,101.0,a1,b6,c4,d10
347.19003327517026,303.9575,a1,b6,c4,d6
36.13590598900253,32.7625,a1,b6,c4,d7
-0.0,302.0,a1,b6,c4,d2
25.250366317099047,25.4775,a1,b6,c4,d8
2.209652717661416,2.0575,a1,b6,c2,d1
1.9924657049262984,2.05,a1,b6,c2,d4
0.0,0.0,a1,b6,c2,d9
4.460288012632391,3.98,a1,b6,c2,d5
1.7354184686330318,2.0725,a1,b6,c2,d3
1.1148848078708942,1.0,a1,b6,c2,d10
3.9212546794664274,4.005,a1,b6,c2,d6
1.8087723826950741,1.75,a1,b6,c2,d7
-0.0,4.0,a1,b6,c2,d2
1.7036440310498675,1.355,a1,b6,c2,d8
0.0,0.0,a1,b6,c10,d1
0.0,0.0,a1,b6,c10,d4
0.0,0.0,a1,b6,c10,d9
0.0,0.0,a1,b6,c10,d5
0.0,0.0,a1,b6,c10,d3
0.0,0.0,a1,b6,c10,d10
0.0,0.0,a1,b6,c10,d6
0.0,0.0,a1,b6,c10,d7
0.0,0.0,a1,b6,c10,d2
0.0,0.0,a1,b6,c10,d8
1.1134025525887523,1.44,a1,b20,c5,d1
1.333634725575799,1.4449999999999998,a1,b20,c5,d4
0.0,0.0,a1,b20,c5,d9
1.8153911118101085,1.785,a1,b20,c5,d5
1.3284312388394046,1.455,a1,b20,c5,d3
1.8000402802607507,2.0,a1,b20,c5,d10
1.8509462679931303,1.7699999999999998,a1,b20,c5,d6
1.5516803681738451,1.4525,a1,b20,c5,d7
-0.0,2.0,a1,b20,c5,d2
1.507624960428336,1.3625,a1,b20,c5,d8
1.7938232527007048,2.1275,a1,b20,c6,d1
1.9247910027931436,2.095,a1,b20,c6,d4
0.0,0.0,a1,b20,c6,d9
1.7690905435925173,1.585,a1,b20,c6,d5
2.4700775562364607,2.1125,a1,b20,c6,d3
0.9599833385341412,1.0,a1,b20,c6,d10
1.0337480493624684,1.6025000000000005,a1,b20,c6,d6
1.907367683337952,2.115,a1,b20,c6,d7
-0.0,2.0,a1,b20,c6,d2
1.4891669310488589,2.1125,a1,b20,c6,d8
1726.4231762871834,1599.0,a1,b20,c1,d1
1589.791916637485,1610.0,a1,b20,c1,d4
0.0,0.0,a1,b20,c1,d9
883.2045662543568,804.0,a1,b20,c1,d5
1496.3268827599645,1616.0,a1,b20,c1,d3
264.33151958779496,279.0,a1,b20,c1,d10
737.0174555851994,809.0,a1,b20,c1,d6
1633.8232156198098,1440.0,a1,b20,c1,d7
-0.0,806.0,a1,b20,c1,d2
747.3934428258888,832.0,a1,b20,c1,d8
15.971603712806315,15.392499999999998,a1,b20,c3,d1
13.452187819181594,15.46,a1,b20,c3,d4
0.0,0.0,a1,b20,c3,d9
1053.0097312260966,966.43,a1,b20,c3,d5
14.514375547817586,15.3425,a1,b20,c3,d3
168.9485081661917,138.0,a1,b20,c3,d10
1066.4667066157988,977.215,a1,b20,c3,d6
1.9108777373810129,1.9625,a1,b20,c3,d7
-0.0,960.0,a1,b20,c3,d2
1.996084205530657,1.565,a1,b20,c3,d8
3.7855995821668063,4.2375,a1,b20,c7,d1
4.172285579408784,4.2625,a1,b20,c7,d4
0.0,0.0,a1,b20,c7,d9
0.973173129338346,1.25,a1,b20,c7,d5
4.273293448815987,4.23,a1,b20,c7,d3
1.2344698408656785,1.0,a1,b20,c7,d10
1.4436722108373652,1.2400000000000002,a1,b20,c7,d6
3.0073556934829937,4.237500000000002,a1,b20,c7,d7
-0.0,1.0,a1,b20,c7,d2
4.559896034109774,4.265,a1,b20,c7,d8
0.8700984670501882,1.0075,a1,b20,c8,d1
0.8425125753583552,1.0025,a1,b20,c8,d4
0.0,0.0,a1,b20,c8,d9
1.6692006210672052,1.9875000000000005,a1,b20,c8,d5
1.0858985285335656,1.0,a1,b20,c8,d3
1.7086227956880693,2.0,a1,b20,c8,d10
2.0669119294713902,1.9925,a1,b20,c8,d6
0.9818762119494684,0.9925,a1,b20,c8,d7
-0.0,2.0,a1,b20,c8,d2
0.9855015293057262,1.0025,a1,b20,c8,d8
0.0,0.0,a1,b20,c9,d1
0.0,0.0,a1,b20,c9,d4
0.0,0.0,a1,b20,c9,d9
0.0,0.0,a1,b20,c9,d5
0.0,0.0,a1,b20,c9,d3
0.0,0.0,a1,b20,c9,d10
0.0,0.0,a1,b20,c9,d6
0.0,0.0,a1,b20,c9,d7
0.0,0.0,a1,b20,c9,d2
0.0,0.0,a1,b20,c9,d8
462.47894169905294,455.9225,a1,b20,c4,d1
496.6740358394296,457.405,a1,b20,c4,d4
0.0,0.0,a1,b20,c4,d9
640.1763981375848,617.0675,a1,b20,c4,d5
424.1656616160061,454.5575,a1,b20,c4,d3
208.34338629844058,210.0,a1,b20,c4,d10
722.1540177954922,613.495,a1,b20,c4,d6
369.9640927004679,394.67,a1,b20,c4,d7
-0.0,614.0,a1,b20,c4,d2
394.00544940599434,348.57000000000005,a1,b20,c4,d8
148.4143354434899,105.7175,a1,b20,c2,d1
93.91097429976996,106.25,a1,b20,c2,d4
0.0,0.0,a1,b20,c2,d9
52.089922174254205,49.13499999999999,a1,b20,c2,d5
103.15378252665772,106.8825,a1,b20,c2,d3
39.468532999496155,38.0,a1,b20,c2,d10
49.38738788852329,48.8975,a1,b20,c2,d6
112.15178355319824,105.7125,a1,b20,c2,d7
-0.0,49.0,a1,b20,c2,d2
97.8098147149883,83.17,a1,b20,c2,d8
0.0,0.0,a1,b20,c10,d1
0.0,0.0,a1,b20,c10,d4
0.0,0.0,a1,b20,c10,d9
0.0,0.0,a1,b20,c10,d5
0.0,0.0,a1,b20,c10,d3
0.0,0.0,a1,b20,c10,d10
0.0,0.0,a1,b20,c10,d6
0.0,0.0,a1,b20,c10,d7
0.0,0.0,a1,b20,c10,d2
0.0,0.0,a1,b20,c10,d8
1.3171117024311023,1.255,a1,b21,c5,d1
1.2022578098247163,1.2525,a1,b21,c5,d4
0.0,0.0,a1,b21,c5,d9
1.1260243667087557,0.995,a1,b21,c5,d5
1.190864011672612,1.2475,a1,b21,c5,d3
0.9169444040866248,1.0,a1,b21,c5,d10
0.9209541102063056,0.9975,a1,b21,c5,d6
1.4128211702890314,1.265,a1,b21,c5,d7
-0.0,1.0,a1,b21,c5,d2
0.9317255682654112,0.9975,a1,b21,c5,d8
2.8786785874096137,3.6625,a1,b21,c6,d1
3.7327242505855054,3.65,a1,b21,c6,d4
0.0,0.0,a1,b21,c6,d9
1.615866285620952,1.87,a1,b21,c6,d5
3.6942675103194382,3.6525,a1,b21,c6,d3
1.9967748233372595,2.0,a1,b21,c6,d10
2.3002606277684072,1.8525000000000005,a1,b21,c6,d6
4.1183073210078085,4.67,a1,b21,c6,d7
-0.0,2.0,a1,b21,c6,d2
3.2262160320328395,4.047499999999999,a1,b21,c6,d8
5.220729704380674,5.0,a1,b21,c1,d1
5.333104848251622,5.0,a1,b21,c1,d4
0.0,0.0,a1,b21,c1,d9
249.5131200576338,238.0,a1,b21,c1,d5
4.6832748107141215,5.0,a1,b21,c1,d3
71.64751683971073,79.0,a1,b21,c1,d10
196.3660572009483,239.0,a1,b21,c1,d6
2.4702773987203925,3.0,a1,b21,c1,d7
-0.0,239.0,a1,b21,c1,d2
2.108374490648261,2.0,a1,b21,c1,d8
6.9827845115759155,6.1675,a1,b21,c3,d1
4.541660740760824,6.1825,a1,b21,c3,d4
0.0,0.0,a1,b21,c3,d9
32.90816001692514,41.585,a1,b21,c3,d5
7.2943528764110575,6.147500000000001,a1,b21,c3,d3
5.708821959841014,5.0,a1,b21,c3,d10
33.74245465380782,41.5825,a1,b21,c3,d6
1.3814156800670991,1.2425000000000002,a1,b21,c3,d7
-0.0,41.0,a1,b21,c3,d2
1.7193124238230455,1.245,a1,b21,c3,d8
3.10161736604733,2.8325,a1,b21,c7,d1
2.826881001256801,2.8125,a1,b21,c7,d4
0.0,0.0,a1,b21,c7,d9
12.767082362471704,13.535,a1,b21,c7,d5
3.401920321468305,2.82,a1,b21,c7,d3
4.202753707905262,4.0,a1,b21,c7,d10
16.00480446289869,13.71,a1,b21,c7,d6
2.64881859313641,2.81,a1,b21,c7,d7
-0.0,14.0,a1,b21,c7,d2
2.770591498565179,2.8025,a1,b21,c7,d8
0.0,0.0,a1,b21,c8,d1
0.0,0.0,a1,b21,c8,d4
0.0,0.0,a1,b21,c8,d9
0.0,0.0,a1,b21,c8,d5
0.0,0.0,a1,b21,c8,d3
0.0,0.0,a1,b21,c8,d10
0.0,0.0,a1,b21,c8,d6
0.0,0.0,a1,b21,c8,d7
0.0,0.0,a1,b21,c8,d2
0.0,0.0,a1,b21,c8,d8
0.0,0.0,a1,b21,c9,d1
0.0,0.0,a1,b21,c9,d4
0.0,0.0,a1,b21,c9,d9
0.0,0.0,a1,b21,c9,d5
0.0,0.0,a1,b21,c9,d3
0.0,0.0,a1,b21,c9,d10
0.0,0.0,a1,b21,c9,d6
0.0,0.0,a1,b21,c9,d7
0.0,0.0,a1,b21,c9,d2
0.0,0.0,a1,b21,c9,d8
20.505998305004105,20.2625,a1,b21,c4,d1
19.971448305706136,20.27,a1,b21,c4,d4
0.0,0.0,a1,b21,c4,d9
59.273980611816434,58.625,a1,b21,c4,d5
20.79107612373293,20.27,a1,b21,c4,d3
19.550435644910237,19.0,a1,b21,c4,d10
59.82830914406654,58.895,a1,b21,c4,d6
21.203484944302865,19.7025,a1,b21,c4,d7
-0.0,59.0,a1,b21,c4,d2
13.51607656903682,16.3225,a1,b21,c4,d8
1.7706751408590635,1.905,a1,b21,c2,d1
2.045395570403046,1.9125,a1,b21,c2,d4
0.0,0.0,a1,b21,c2,d9
0.8094643178858637,1.0725,a1,b21,c2,d5
1.420641137825431,1.9075,a1,b21,c2,d3
0.966732860880602,1.0,a1,b21,c2,d10
1.1980378289089957,1.0675,a1,b21,c2,d6
1.3181999400001774,2.0025,a1,b21,c2,d7
-0.0,1.0,a1,b21,c2,d2
2.1652616883728664,1.7875,a1,b21,c2,d8
0.0,0.0,a1,b21,c10,d1
0.0,0.0,a1,b21,c10,d4
0.0,0.0,a1,b21,c10,d9
0.0,0.0,a1,b21,c10,d5
0.0,0.0,a1,b21,c10,d3
0.0,0.0,a1,b21,c10,d10
0.0,0.0,a1,b21,c10,d6
0.0,0.0,a1,b21,c10,d7
0.0,0.0,a1,b21,c10,d2
0.0,0.0,a1,b21,c10,d8
61.37634828232886,54.555,a1,b8,c5,d1
46.198432497249044,54.115,a1,b8,c5,d4
0.0,0.0,a1,b8,c5,d9
181.6910199017147,216.0425,a1,b8,c5,d5
67.00865611363254,54.1925,a1,b8,c5,d3
32.47369813529141,27.0,a1,b8,c5,d10
136.93982952810512,213.6375,a1,b8,c5,d6
41.73896059259296,54.0475,a1,b8,c5,d7
-0.0,214.0,a1,b8,c5,d2
33.46571167290653,42.495,a1,b8,c5,d8
40.727761040651394,43.49999999999999,a1,b8,c6,d1
49.33818431017414,43.790000000000006,a1,b8,c6,d4
0.0,0.0,a1,b8,c6,d9
14.504123863174824,13.2625,a1,b8,c6,d5
42.14715920915377,43.7625,a1,b8,c6,d3
11.419026014072278,13.0,a1,b8,c6,d10
12.828597356862895,13.3225,a1,b8,c6,d6
43.626184414407746,43.905,a1,b8,c6,d7
-0.0,13.0,a1,b8,c6,d2
35.38245216328085,43.315,a1,b8,c6,d8
1225.145744839543,1010.0,a1,b8,c1,d1
1019.4928531386232,1000.0,a1,b8,c1,d4
0.0,0.0,a1,b8,c1,d9
3647.824678214511,3475.0,a1,b8,c1,d5
1034.3048166766202,1010.0,a1,b8,c1,d3
521.9471733195456,744.0,a1,b8,c1,d10
3741.047973820968,3481.0,a1,b8,c1,d6
797.7780170463286,719.0,a1,b8,c1,d7
-0.0,3433.0,a1,b8,c1,d2
476.814826169168,488.0,a1,b8,c1,d8
20.83559303065909,28.17,a1,b8,c3,d1
32.42673389885038,28.27,a1,b8,c3,d4
0.0,0.0,a1,b8,c3,d9
2396.512317546384,2807.675,a1,b8,c3,d5
25.160461725616923,28.1025,a1,b8,c3,d3
822.0335945197514,769.0,a1,b8,c3,d10
2637.590893049736,2816.515,a1,b8,c3,d6
2.6915440646580238,2.4725,a1,b8,c3,d7
-0.0,2842.0,a1,b8,c3,d2
2.266115827363388,2.1725000000000003,a1,b8,c3,d8
7.8684379475456465,6.6575000000000015,a1,b8,c7,d1
6.470685778048947,6.6425,a1,b8,c7,d4
0.0,0.0,a1,b8,c7,d9
10.078938999525539,11.0625,a1,b8,c7,d5
6.9202856751163875,6.6425,a1,b8,c7,d3
6.638131815159169,8.0,a1,b8,c7,d10
14.026924536476676,10.9975,a1,b8,c7,d6
6.229006671612956,6.1400000000000015,a1,b8,c7,d7
-0.0,11.0,a1,b8,c7,d2
6.895225822116065,6.0775,a1,b8,c7,d8
2.0446472701461578,2.7,a1,b8,c8,d1
2.8495134090985337,2.71,a1,b8,c8,d4
0.0,0.0,a1,b8,c8,d9
2.3930134054335666,2.165,a1,b8,c8,d5
2.8003506341704387,2.6900000000000004,a1,b8,c8,d3
1.5972890863532783,2.0,a1,b8,c8,d10
2.193642238942865,2.155,a1,b8,c8,d6
2.4129932068404285,2.4975,a1,b8,c8,d7
-0.0,2.0,a1,b8,c8,d2
2.4664762066389216,2.2275,a1,b8,c8,d8
0.0,0.0,a1,b8,c9,d1
0.0,0.0,a1,b8,c9,d4
0.0,0.0,a1,b8,c9,d9
0.0,0.0,a1,b8,c9,d5
0.0,0.0,a1,b8,c9,d3
0.0,0.0,a1,b8,c9,d10
0.0,0.0,a1,b8,c9,d6
0.0,0.0,a1,b8,c9,d7
0.0,0.0,a1,b8,c9,d2
0.0,0.0,a1,b8,c9,d8
1211.706782683289,1398.2725,a1,b8,c4,d1
1831.9244500336529,1390.005,a1,b8,c4,d4
0.0,0.0,a1,b8,c4,d9
1767.1437043723822,1692.4475,a1,b8,c4,d5
1335.6279343348272,1386.54,a1,b8,c4,d3
551.3411417803503,503.0,a1,b8,c4,d10
1759.2622608090094,1691.0875,a1,b8,c4,d6
972.728451474036,1303.6975,a1,b8,c4,d7
-0.0,1679.0,a1,b8,c4,d2
786.1584100137137,1086.28,a1,b8,c4,d8
2047.8676969983442,1618.0025,a1,b8,c2,d1
1560.7509594747012,1627.5875,a1,b8,c2,d4
0.0,0.0,a1,b8,c2,d9
772.7085397871906,867.3175000000001,a1,b8,c2,d5
1490.7149001144428,1635.7724999999994,a1,b8,c2,d3
327.17760701289103,351.0,a1,b8,c2,d10
795.634253345237,863.6875,a1,b8,c2,d6
1840.4091294375808,1608.68,a1,b8,c2,d7
-0.0,865.0,a1,b8,c2,d2
1825.5329623080409,1548.5299999999993,a1,b8,c2,d8
0.0,0.0,a1,b8,c10,d1
0.0,0.0,a1,b8,c10,d4
0.0,0.0,a1,b8,c10,d9
0.0,0.0,a1,b8,c10,d5
0.0,0.0,a1,b8,c10,d3
0.0,0.0,a1,b8,c10,d10
0.0,0.0,a1,b8,c10,d6
0.0,0.0,a1,b8,c10,d7
0.0,0.0,a1,b8,c10,d2
0.0,0.0,a1,b8,c10,d8
0.0,0.0,a1,b12,c5,d1
0.0,0.0,a1,b12,c5,d4
0.0,0.0,a1,b12,c5,d9
0.0,0.0,a1,b12,c5,d5
0.0,0.0,a1,b12,c5,d3
0.0,0.0,a1,b12,c5,d10
0.0,0.0,a1,b12,c5,d6
0.0,0.0,a1,b12,c5,d7
0.0,0.0,a1,b12,c5,d2
0.0,0.0,a1,b12,c5,d8
1.1717657094844898,1.1275,a1,b12,c6,d1
0.9614296739834829,1.1424999999999998,a1,b12,c6,d4
0.0,0.0,a1,b12,c6,d9
2.62812621321779,2.665,a1,b12,c6,d5
0.986586596857036,1.1275,a1,b12,c6,d3
3.2059896430742856,3.0,a1,b12,c6,d10
2.606896502184476,2.66,a1,b12,c6,d6
1.3601728055583904,1.1425,a1,b12,c6,d7
-0.0,3.0,a1,b12,c6,d2
1.1746775254137891,1.1325,a1,b12,c6,d8
1084.719766914745,1056.0,a1,b12,c1,d1
1003.7572811778932,1049.0,a1,b12,c1,d4
0.0,0.0,a1,b12,c1,d9
353.3718469478949,306.0,a1,b12,c1,d5
1310.0101063278462,1045.0,a1,b12,c1,d3
84.89647910415313,102.0,a1,b12,c1,d10
299.1806751954942,304.0,a1,b12,c1,d6
898.0837544507941,963.0,a1,b12,c1,d7
-0.0,304.0,a1,b12,c1,d2
965.3981237613344,827.0,a1,b12,c1,d8
5.368397364504455,4.9925,a1,b12,c3,d1
4.583817568873204,4.92,a1,b12,c3,d4
0.0,0.0,a1,b12,c3,d9
6.712189191072088,8.5275,a1,b12,c3,d5
5.081181962882216,4.9575,a1,b12,c3,d3
4.113760339618501,4.0,a1,b12,c3,d10
9.815608919674274,8.600000000000001,a1,b12,c3,d6
1.329068820963819,1.39,a1,b12,c3,d7
-0.0,9.0,a1,b12,c3,d2
1.2823744238437356,1.3225000000000002,a1,b12,c3,d8
1.5566584706224142,1.1425,a1,b12,c7,d1
1.1922439623295575,1.1475,a1,b12,c7,d4
0.0,0.0,a1,b12,c7,d9
1.0253618358348546,1.0625,a1,b12,c7,d5
0.9979398583558521,1.1525,a1,b12,c7,d3
1.2604103544575724,1.0,a1,b12,c7,d10
